geonameid;name;latitude;longitude;countrycode;population;timezone;admin1code;alternatenames;continentcode
719311;Kazincbarcika;48.25;20.63333;HU;32396;Europe/Budapest;04;['Kazincbarcika', 'Sajokazinc', 'Sajókazinc', 'kao jin ci bao er qi kao', 'kazyntbartyka', 'Казинцбарцика', 'کازینتبارتیکا', '考津茨包爾齊考'];EU
719404;Karcag;47.31667;20.93333;HU;22370;Europe/Budapest;20;['Karcag', 'Karcage', 'Карцаге'];EU
719965;Hódmezővásárhely;46.41667;20.33333;HU;44009;Europe/Budapest;06;"['Chontmezovasarchei', 'Godmezevashargej', 'Hodmezevasarhelj', 'Hodmezevašarhelj', ""Khodmez'ovasharkhej"", 'Khodmezevasharkhej', 'Khodmezevasharkhel', 'Khodmezjovasharkhej', 'Vasrelj', 'Vašrelj', 'hdmzwasharhy', 'hod me sex wa char he', 'hodeumejoebasyaleuhei', 'hodmezevasharhei', 'hodomezevuasharuhei', 'huo de mei ze wa', 'Χοντμεζοβάσαρχεϊ', 'Годмезевашаргей', 'Ходмезевашархей', 'Ходмезевашархељ', 'Ходмезьовашархей', 'Ходмезёвашархей', 'هدمزواشارهی', 'ہودمیزواسرہیلی', 'โฮดเมเซอวาชาร์เฮ', 'ჰოდმეზევაშარჰეი', 'ホードメゼーヴァーシャールヘイ', '霍德梅澤瓦', '호드메죄바샤르헤이']";EU
720276;Hajdúszoboszló;47.45;21.4;HU;23781;Europe/Budapest;10;['Hajduszoboszlo', 'Hajdúszoboszló', 'Khajdusoboslo', 'Хайдусобосло'];EU
720284;Hajdúnánás;47.85;21.43333;HU;18032;Europe/Budapest;10;['Hajdunanas', 'Hajdúnánás'];EU
720292;Hajdúböszörmény;47.66667;21.51667;HU;31957;Europe/Budapest;10;"['Besermeni', 'Betschermen', 'Beșermeni', ""Gajdubesermen'"", 'Hajduboszormeny', 'Hajdúböszörmény', 'Khajdubesermen', 'Santgheorghe', 'Sântgheorghe', 'Гайдубесермень', 'Хајдубесермењ']";EU
720334;Gyula;46.65;21.28333;HU;32269;Europe/Budapest;03;"[""D'jula"", 'GJula', 'Giula', 'Gyula', 'Gyulavari', 'Gyulavári', 'Jula', 'dwla', 'jiu luo', 'julleo', 'Đula', 'Ђула', 'Дьюла', 'دولا', '久洛', '줄러']";EU
720364;Gyomaendrőd;46.93333;20.83333;HU;15194;Europe/Budapest;03;['Endrod', 'Endrőd', 'Gyoma', 'Gyomaendrod', 'Gyomaendrőd'];EU
721239;Eger;47.90265;20.37329;HU;53876;Europe/Budapest;11;['Agria', 'Eger', 'Egera', 'Egeris', 'Egero', 'Egra', 'Egri', 'Ehger', 'Erlau', 'Eğri', 'Jager', 'Jegra', 'Jáger', 'Szarvasko', 'Szarvaskő', 'agr', 'ai ge er', 'aygyr', 'egeleu', 'egeri', 'egeru', 'Јегра', 'Егер', 'Еґер', 'Эгер', 'אגר', 'ערלוי', 'اگر', 'ایگیر', 'ეგერი', 'エゲル', '埃格爾', '에게르'];EU
721472;Debrecen;47.53167;21.62444;HU;202402;Europe/Budapest;10;['DEB', 'Debrecen', 'Debrecena', 'Debrecenas', 'Debreceno', 'Debrecin', 'Debrecinum', 'Debreczen', 'Debreczin', 'Debreczyn', 'Debrecín', 'Debretin', 'Debrețin', 'Hadhazytelep', 'Hadházytelep', 'Hajduszentgyorgy', 'Hajdúszentgyörgy', 'Jozsa', 'Józsa', 'Ntempretsen', 'dbrsn', 'dbrtsn', 'dbrzn', 'de bu lei sen', 'debeulechen', 'debretseni', 'deburetsuen', 'dybrysyn', 'Ντέμπρετσεν', 'Дебрецен', 'Дебрецин', 'Դեբրեցեն', 'דברצן', 'دبرتسن', 'دبرسن', 'دیبریسین', 'დებრეცენი', 'デブレツェン', '德布勒森', '데브레첸'];EU
721592;Csongrád;46.71332;20.14241;HU;18580;Europe/Budapest;06;['Ciongrad', 'Csongrad', 'Csongrád', 'Tschongrad'];EU
722437;Békéscsaba;46.68333;21.1;HU;59732;Europe/Budapest;03;['Bekescab', 'Bekescaba', 'Bekescsaba', 'Bekeshchaba', 'Bekeskcabo', 'Bekesska Caba', 'Bekeščab', 'Bekeščaba', 'Bichisciaba', 'Bichișciaba', 'Békešská Čaba', 'Békéscsaba', 'Gerla', 'Mezomegyer', 'Mezőmegyer', 'Nagymajor', 'Tschabe', 'bei kai shen qiao bao', 'bekeshuchaba', 'bekesyucheobeo', 'bykyschaba', 'bykyshchaba', 'Бекешчаба', 'בקשצאבה', 'بیکیسچابا', 'بیکیشچابا', 'ბეკეშჩაბა', 'ベーケーシュチャバ', '貝凱什喬包', '베케슈처버'];EU
722439;Békés;46.76667;21.13333;HU;21198;Europe/Budapest;03;['Bekes', 'Bekesch', 'Bekesh', 'Bichis', 'Bichiş', 'Békés', 'Békéš', 'Бекеш'];EU
722636;Balmazújváros;47.61667;21.35;HU;18012;Europe/Budapest;10;['Balmazujvaros', 'Balmazújváros'];EU
723030;Abony;47.1899;20.00476;HU;16342;Europe/Budapest;16;['Abony', 'Wabing'];EU
3042430;Zugló;47.51758;19.10549;HU;130000;Europe/Budapest;05;['14e arrondissement de Budapest', 'Budapest XIV. keruelet', 'Budapest XIV. kerület', 'Budimpeshta XIV okrug', 'Lerchenfeld', 'Quan XIV', 'Quận XIV', 'Zuglo', 'Zugló', 'bu da pei si di shi si qu', 'Будимпешта XIV округ', '布达佩斯第十四区'];EU
3042638;Zalaegerszeg;46.84;16.84389;HU;61898;Europe/Budapest;24;['Egersee', 'Jegersek', 'Zalaederseg', 'Zalaegerseg', 'Zalaegersegas', 'Zalaegersego', 'Zalaegerszeg', 'Zalaegerszegium', 'Zalaehgerseg', 'jeolleoegeleusegeu', 'zalaegersegi', 'zalaygrsg', 'zalaygyrshyg', 'zaraegerusegu', 'zuo luo ai ge sai ge', 'Залаегерсег', 'Залаеґерсеґ', 'Залаэгерсег', 'זאלאגרסג', 'زالائگرسگ', 'زالائگیرشیگ', 'ზალაეგერსეგი', 'ザラエゲルセグ', '佐洛埃格塞格', '절러에게르세그'];EU
3042929;Veszprém;47.09327;17.91149;HU;56927;Europe/Budapest;23;['Comitatul Veszprem', 'Comitatul Veszprém', 'Gyulafiratot', 'Gyulafirátót', 'Kadarta', 'Kádárta', 'Vesprem', 'Vespremas', 'Vesprim', 'Vesprimia', 'Vesprimo', 'Vesprém', 'Vesprėmas', 'Vessprem', 'Vessprém', 'Veszprem', 'Veszprem megye', 'Veszprim', 'Veszprém', 'Veszprém megye', 'Wesprim', 'ZFP', 'beseupeulem', 'vuesupuremu', 'wei si pu lei mu', 'wei si pu lei mu zhou', 'wshprym', 'wsprm', 'wsprym', 'Веспрем', 'וספרם', 'وسپریم', 'وشپریم', 'ვესპრემი', 'ヴェスプレーム', '維斯普雷姆', '維斯普雷姆州', '베스프렘'];EU
3042968;Veresegyház;47.6459;19.29536;HU;18122;Europe/Budapest;16;['Veresegyhaz', 'Veresegyház'];EU
3043019;Vecsés;47.40705;19.28648;HU;19327;Europe/Budapest;16;['Vecses', 'Vecsés', 'Wetschesch'];EU
3043095;Várpalota;47.19936;18.13954;HU;21299;Europe/Budapest;23;['Varpalota', 'Várpalota'];EU
3043293;Vác;47.77591;19.13612;HU;35108;Europe/Budapest;16;['Vac', 'Vacas', 'Vacov', 'Vacz', 'Vác', 'Vácz', 'Waitzen', 'fak', 'vuachi', 'wa ci', 'wats', 'Вац', 'فاك', 'واتس', 'ヴァーチ', '瓦茨'];EU
3044082;Tatabánya;47.58494;18.39325;HU;65849;Europe/Budapest;12;"[""Tataban'ja"", 'Tatabana', 'Tatabania', 'Tatabanj', 'Tatabanja', 'Tatabanya', 'Tatabánya', 'tao tao ba ni ao', 'tatabanya', 'teoteobanyeo', 'Татабанья', 'Татабаня', 'Татабања', 'טאטאבניה', 'تاتابانیا', 'ტატაბანია', 'タタバーニャ', '陶陶巴尼奧', '터터바녀']";EU
3044083;Tata;47.65289;18.31838;HU;23217;Europe/Budapest;12;['Agostyan', 'Augustin', 'Tata', 'Tatatovaros', 'Tatatóváros', 'Totis', 'tao tao', 'tata', 'teoteo', 'tth', 'Ágostyán', 'Тата', 'טטה', 'تاتا', 'タタ', '陶陶', '터터'];EU
3044141;Tapolca;46.88152;17.44117;HU;17598;Europe/Budapest;23;['Tapolca', 'Tapolcza', 'Tapolezai'];EU
3044310;Szombathely;47.23088;16.62155;HU;78025;Europe/Budapest;22;['Sabaria', 'Sambotel', 'Savaria', 'Sombatgej', 'Sombathejus', 'Sombathel', 'Sombathelj', 'Sombathėjus', 'Sombatkhej', 'Sombatkhel', 'Sombotel', 'Steinamanger', 'Szombathely', 'ZBX', 'smbathy', 'som bxt he', 'sombeoteuhei', 'sonbatohei', 'song bo te hai yi', 'swmbthy', 'Сомбатгей', 'Сомбатхей', 'Сомбатхељ', 'סומבטהי', 'سمباتهی', 'شامباتہیلی', 'โซมบอตเฮ', 'სომბატჰეი', 'ソンバトヘイ', '松博特海伊', '솜버트헤이'];EU
3044475;Szigetszentmiklós;47.34382;19.04335;HU;24874;Europe/Budapest;16;['Sigetsentmiklosh', 'Szigentmiklos', 'Szigetsentmiklos', 'Szigetszentmiklos', 'Szigetszentmiklós', 'Сигетсентмиклош'];EU
3044681;Szentendre;47.66943;19.07561;HU;23606;Europe/Budapest;16;['Senandrija', 'Sentandreja', 'Sentendre', 'Svaety Ondrej', 'Svätý Ondrej', 'Szentendre', 'sentendore', 'sheng an de lie', 'sntndrh', 'Сентандреја', 'Сентендре', 'סנטאנדרה', 'سنتندره', 'センテンドレ', '圣安德烈'];EU
3044760;Szekszárd;46.35014;18.70905;HU;34174;Europe/Budapest;21;['Sechsard', 'Sechshard', 'Seksar', 'Seksard', 'Seksardas', 'Szekszard', 'Szekszárd', 'sai ke sa de', 'segsaleudeu', 'sekusarudo', 'shykshard', 'sksard', 'Сексард', 'סקסארד', 'سکسارد', 'شیکشارد', 'セクサールド', '塞克薩德', '섹사르드'];EU
3044774;Székesfehérvár;47.18995;18.41034;HU;101600;Europe/Budapest;08;['Alba Regalis', 'Alba Regia', 'Albareale', 'Sekesfehervar', 'Sekesfehervara', 'Sekesfehervaras', 'Sekeshfegervar', 'Sekeshfekhervar', 'Sekešfehervar', 'Stolicny Belehrad', 'Stoličný Belehrad', 'Stolni Beograd', 'Stolni Biograd', 'Stuhlweissenburg', 'Stuhlweißenburg', 'Szekesfehervar', 'Székesfehérvár', 'Sēkešfehērvāra', 'Sėkešfehėrvaras', 'sai ke shen bai bao', 'sekeshufeheruvuaru', 'sekesyupeheleubaleu', 'sekhesfe her war', 'sykshfhrwar', 'sykshfhyrfar', 'Секешфегервар', 'Секешфехервар', 'Столни Београд', 'סקשפהרוואר', 'سيكشفهيرفار', 'سیکشفهروار', 'شیکیسفیہیروار', 'เซเคซเฟเฮร์วาร์', 'სეკეშფეჰერვარი', 'セーケシュフェヘールヴァール', '塞克什白堡', '세케슈페헤르바르'];EU
3044821;Százhalombatta;47.32949;18.93878;HU;17566;Europe/Budapest;16;['Batta', 'Szazhalombatta', 'Százhalombatta'];EU
3045190;Sopron;47.68501;16.59049;HU;62246;Europe/Budapest;09;['OEdenburg', 'Scarabantia', 'Scarbantia', 'Shopron', 'Sopron', 'Sopronas', 'Sopronium', 'shopuron', 'shprn', 'shwbrwn', 'soparona', 'swprwn', 'syopeulon', 'xiao pu lang', 'Ödenburg', 'Šopron', 'Šopronas', 'Σόπρον', 'Шопрон', 'שאפראן', 'שופרון', 'سوپرون', 'شوبرون', 'شپرن', 'सोपरोन', 'შოპრონი', 'ショプロン', '肖普朗', '쇼프론'];EU
3045332;Siófok;46.90413;18.058;HU;23028;Europe/Budapest;17;['Balatonkiliti', 'Balatonujhely', 'Balatonújhely', 'Shiofok', 'Siofok', 'Siofokas', 'Siófok', 'shiofoku', 'shywfk', 'siopokeu', 'sywpwq', 'xi ou fu ke', 'Šiofok', 'Šiofokas', 'Шиофок', 'Шіофок', 'שיופוק', 'شیوفک', 'シオーフォク', '希歐福克', '시오포크'];EU
3045487;Sárvár;47.25395;16.93525;HU;15343;Europe/Budapest;22;['Kotenburg', 'Mala Sela', 'Rotenturm an der Raab', 'Sarvar', 'Savar'];EU
3045643;Salgótarján;48.09872;19.80303;HU;34627;Europe/Budapest;14;"['Baglyasalja', 'Salgotarjan', 'Salgotarjanas', 'Salgov-Tarjany', 'Schalgau', 'Schalgotarjan', ""Shal'gotar'jan"", ""Shalgo Tar'yan"", 'Shalgotarjan', 'Zagyvapalfalva', 'Zagyvapálfalva', 'salgwtaryyn', 'shalgwtaryan', 'shao er ge tao er yang', 'sharugotaruyan', 'syeolgoteolyan', 'Šalgotarjan', 'Šalgotarjanas', 'Šalgotarján', 'Šalgov-Tarjany', 'Шалготарян', 'Шалготарјан', 'Шальготарьян', 'Шалґотарян', 'שאלגוטאריאן', 'سالگوتاریئن', 'شالگوتاریان', 'შალგოტარიანი', 'シャルゴータルヤーン', '紹爾戈陶爾揚', '셜고터랸']";EU
3046526;Pécs;46.0725;18.23083;HU;145347;Europe/Budapest;02;['Cinquechiese', 'Fuenfkirchen', 'Funfkirchen', 'Fünfkirchen', 'Hird', 'Magyarurugy', 'Magyarürügy', 'Malom', 'Meced Sabolc', 'Mecek Sabolc', 'Mecsekalja', 'Mecsekszabolcs', 'Málom', 'Nadapipad', 'Nadarpad', 'Nagyarpad', 'Nagyárpád', 'PEV', 'Paetkostolie', 'Patacs', 'Pec', 'Peca', 'Pecas', 'Pech', 'Pechuj', 'Pecs', 'Pecuh', 'Pecuj', 'Pecuy-', 'Pecz', 'Pets', 'Peçuy-', 'Peč', 'Pečuh', 'Pečuj', 'Päťkostolie', 'Pécs', 'Pēča', 'Pėčas', 'Quinque Ecclesiae', 'Racvaros', 'Rácváros', 'Somogy', 'Sopianae', 'Vasas', 'bytsh', 'pch', 'peca', 'pechi', 'pei qi', 'pych', 'pz', 'Πετς', 'Печ', 'Печуј', 'פעטש', 'פץ', 'بيتش', 'پچ', 'پیچ', 'पेच', 'პეჩი', 'ペーチ', '佩奇', '페치'];EU
3046619;Parádsasvár;47.9126;19.97709;HU;76000;Europe/Budapest;11;['Paradsasvar', 'Paradshashvar', 'Ureghuta', 'Uveghuta', 'Üreghuta', 'Üveghuta', 'Парадшашвар'];EU
3046686;Pápa;47.33004;17.4674;HU;32990;Europe/Budapest;23;['Borsosgyor', 'Borsosgyőr', 'Kettornyulak', 'Kéttornyúlak', 'Papa', 'Papy', 'Pápa', 'Tapolcafo', 'Tapolcafő', 'pa bo', 'papa', 'papeo', 'Папа', 'Папы', 'פאפא', 'پاپا', '帕波', '파퍼'];EU
3046768;Paks;46.6221;18.85569;HU;20638;Europe/Budapest;21;['Dunakomlod', 'Dunakömlőd', 'Paks'];EU
3046888;Oroszlány;47.48671;18.31225;HU;20271;Europe/Budapest;12;['Oroslane', 'Oroszlany', 'Oroszlány', 'Орослане'];EU
3047651;Nagykőrös;47.03419;19.77857;HU;23517;Europe/Budapest;16;['Nagykoros', 'Nagykőrös'];EU
3047679;Nagykanizsa;46.45347;16.99104;HU;47349;Europe/Budapest;24;"['Bagola', 'Bagolasanc', 'Bagolasánc', 'Bajcsa', 'Gross Kanischa', 'Grosskirchen', 'Grosz Kanischa', 'Großkirchen', 'Kanije', 'Kanischa', 'Korpavar', 'Korpavár', 'Miklosfa', 'Miklósfa', ""Nad'kanizha"", 'Nadkaniza', 'Nadkanizha', 'Nadkaniža', 'Nagykanizsa', 'Somogyszentmiklos', 'Somogyszentmiklós', 'Velika Kaniza', 'Velika Kanizha', 'Velika Kaniža', 'Velika Kanjiza', 'Velika Kanjiža', 'nadkanyzha', 'nadkanyzsa', 'najikanija', 'nao ji kao ni rao', 'neojikeonijeo', 'qnyzhh', 'Велика Канижа', 'Надканижа', 'Надьканижа', 'Надьканіжа', 'قنیژه', 'نادکانیزسا', 'نادکانیژا', 'ნადკანიჟა', 'ナジカニジャ', '瑙吉考尼饒', '너지커니저']";EU
3047896;Mosonmagyaróvár;47.86789;17.26994;HU;30359;Europe/Budapest;09;"['Ad Flexum', 'Altenburg', 'Magyarovar', 'Magyaróvár', ""Moshonmad'jarovar"", 'Moshonmadjarovar', 'Moson', 'Mosonmagarovar', 'Mosonmagyarovar', 'Mosonmagyaróvár', 'Mošonmađarovar', 'Wieselburg-Ungarisch Altenburg', 'mo xiong ma zha er gu bao', 'moshonmajarovuaru', 'mosyonmeojeolobaleu', 'mshwnmagrwwr', 'Мошонмадьяровар', 'Мошонмадяровар', 'Мошонмађаровар', 'مشونماگروور', 'モションマジャローヴァール', '莫雄馬扎爾古堡', '모숀머저로바르']";EU
3047942;Monor;47.35133;19.44733;HU;21720;Europe/Budapest;16;['Monor'];EU
3047967;Mohács;45.9902;18.68621;HU;18711;Europe/Budapest;02;['Mohac', 'Mohacs', 'Mohacz', 'Mohatsch', 'Mohaç', 'Mohač', 'Mohács', 'Moháč', 'Mokhach', 'mo ha qi', 'mohachi', 'mwhach', 'Мохач', 'מוהאץ', 'موهاچ', 'موہاچ', 'モハーチ', '莫哈奇', '모하치'];EU
3049512;Komló;46.19278;18.26494;HU;26924;Europe/Budapest;02;['Komlov', 'Kumlau'];EU
3049519;Komárom;47.74318;18.11913;HU;18805;Europe/Budapest;12;['Comorn', 'Komaram', 'Komarno', 'Komarom', 'Komaromujvaros', 'Komoran', 'Komorn', 'Komárno', 'Komárom', 'Komáromújváros', 'Szony', 'Szőny', 'Ujszony', 'Ujvaros', 'ke ma luo mu', 'kmrm', 'komalom', 'komaromu', 'Újváros', 'Комарам', 'Комаром', 'کمرم', 'コマーロム', '科馬羅姆', '코마롬'];EU
3049646;Kőbánya;47.48427;19.13913;HU;78414;Europe/Budapest;05;['10e arrondissement de Budapest', 'Budapest X. keruelete', 'Budapest X. kerülete', 'Budapesti X rajoon', 'Budimpeshta X okrug', 'Kobanya', 'Kőbánya', 'Quan X', 'Quận X', 'bu da pei si di shi qu', 'Будимпешта X округ', '布达佩斯第十区'];EU
3049795;Kispest;47.4515;19.14017;HU;61453;Europe/Budapest;05;['Kispest', 'Klein-Pest'];EU
3049880;Kiskunhalas;46.43402;19.48479;HU;29354;Europe/Budapest;01;['Halas', 'Halaš', 'Kishkunkhalash', 'Kiskunhalas', 'Kiskunhalos', 'Olas', 'Olaš', 'Кишкунхалаш'];EU
3049885;Kiskunfélegyháza;46.71213;19.84458;HU;31720;Europe/Budapest;01;"['Feulegass', 'Feulegaß', ""Kishkunfeled'gaza"", 'Kishkunfeleđkhaza', 'Kiskunfelegyhaza', 'Kiskunfélegyháza', 'pyylʻdʼaz', 'Кишкунфелеђхаза', 'Кішкунфеледьгаза', 'פֿיילעדאַז']";EU
3049896;Kiskőrös;46.62139;19.28528;HU;15091;Europe/Budapest;01;['Kiskoros', 'Kiskőrös'];EU
3050212;Keszthely;46.76812;17.24317;HU;19652;Europe/Budapest;24;['Kestel', 'Kesthelj', 'Kestkhej', 'Kestkhel', 'Keszthely', 'Keszthelyi', 'kai si te hai yi', 'krsthy', 'Кестхей', 'Кестхељ', 'کرستهی', '凱斯特海伊'];EU
3050434;Kecskemét;46.90618;19.69128;HU;109847;Europe/Budapest;01;"['Aegopolis', 'Heteny', 'Hetenyegyhaza', 'Hetény', 'Hetényegyháza', 'Kechkemet', 'Keckemet', 'Keckemetas', 'Kecskemet', 'Kecskemét', 'Kečkemet', 'Kečkemėtas', 'kai qi kai mei te', 'kchkmyt', 'kchkymt', 'kechikemeteu', 'kechikemeto', 'khechkhe met', ""qz'qmt"", 'Кечкемет', ""קצ'קמט"", 'کچکمیت', 'کچکیمت', 'เคชเคเมต', 'ケチケメート', '凯奇凯梅特', '케치케메트']";EU
3050616;Kaposvár;46.36667;17.8;HU;64280;Europe/Budapest;17;['Kaposfured', 'Kaposfüred', 'Kaposhvar', 'Kaposszentjakab', 'Kaposvar', 'Kaposvaras', 'Kaposvár', 'Kapošvar', 'Kapošvaras', 'Toponar', 'Toponár', 'Torocske', 'Töröcske', 'kao bo shen bao', 'kaposhuvuaru', 'kapshwar', 'kapwswar', 'keoposyubaleu', 'Капошвар', 'קאפושוואר', 'کاپشوار', 'کاپوسوار', 'კაპოშვარი', 'カポシュヴァール', '考波什堡', '커포슈바르'];EU
3050719;Kalocsa;46.52981;18.97283;HU;18242;Europe/Budapest;01;['Kaloca', 'Kalocha', 'Kalocsa', 'Kaloča', 'Koloca', 'Koloča', 'kalwcha', 'kao luo qiao', 'karocha', 'keollocheo', 'Калоча', 'کالوچا', 'カロチャ', '考洛喬', '컬로처'];EU
3050907;Jászberény;47.5;19.91667;HU;27439;Europe/Budapest;20;"['Jasberen', ""Jasberen'"", 'Jassbring', 'Jaszbereny', 'Jaßbring', 'Jászberény', 'Јасберењ', 'Ясберень']";EU
3051621;Hatvan;47.66667;19.68333;HU;20228;Europe/Budapest;11;['Hatvan', 'Khatvan', 'htwn', 'Хатван', 'حطون'];EU
3052009;Győr;47.68333;17.63512;HU;129301;Europe/Budapest;09;"['Arrabona', ""D'er"", ""D'jor"", ""D'or"", 'Deras', 'Djor', ""Dz'jor"", 'Dėras', 'GJer', 'Gera', 'Gjer', 'Gjur', 'Gyirmot', 'Gyirmót', 'Gyoer', 'Gyor', 'Gyorszentivan', 'Györ', 'Győr', 'Győrszentiván', 'Iaurinum', 'Javarin', 'Jura', 'Menfocsanak', 'Ménfőcsanak', 'Pinnyed', 'Pinnyéd', 'QGY', 'Raab', 'cexr', 'diori', 'dywr', 'gywr', 'jeru', 'jie er', 'joeleu', 'Đer', 'Ģēra', 'Ђер', 'Ѓер', 'Дзьёр', 'Дьер', 'Дьйор', 'Дьор', 'Дьёр', 'Дьӧр', 'גיור', 'دیؤر', 'گیور', 'เจอร์', 'დიორი', 'ジェール', '杰尔', '죄르']";EU
3052040;Gyöngyös;47.78257;19.928;HU;32938;Europe/Budapest;11;"[""D'end'esh"", ""D'jond'josh"", ""D'ond'osh"", 'Dyoendyoes', 'Dyöndyöş', 'GJenges', 'GJungus', 'Gengess', 'Gengeß', 'Gyongyos', 'Gyöngyös', 'dyndys', 'jnjwsh', 'joenjoesi', 'zhen zhu shi', 'Đenđeš', 'Đunđuš', 'Ђенђеш', 'Дьондьош', 'Дьёндьёш', 'Дьєндьєш', 'דינדיש', 'جنجوش', '珍珠市', '죈죄시']";EU
3052101;Gyál;47.38449;19.2214;HU;21937;Europe/Budapest;16;['Gyal', 'Gyál'];EU
3052236;Gödöllő;47.59657;19.35515;HU;32374;Europe/Budapest;16;"[""G'od'ol'o"", 'Gedele', 'Gedelle', 'Getterle', 'Gjodjolljo', 'Godollo', 'Godolo', 'Goedoello', 'Gödöllő', 'Gödölö', 'Jedlovo', 'Jedľovo', 'gdlw', 'ge de lei', 'gedere', 'goedoelloe', 'Геделе', 'Гьодьольо', 'Гёдёллё', 'Ґеделле', 'گدلو', 'ゲデレー', '格德勒', '괴될뢰']";EU
3052241;Göd;47.68324;19.13417;HU;15874;Europe/Budapest;16;['Alsogod', 'Alsógöd', 'Felsogod', 'Felsőgöd', 'God', 'Göd'];EU
3052542;Fót;47.6177;19.1887;HU;16770;Europe/Budapest;16;['Fot', 'Fót'];EU
3053163;Esztergom;47.7928;18.74148;HU;28785;Europe/Budapest;12;['Ehstergom', 'Estergom', 'Estergon', 'Esterqom', 'Esztergom', 'Gran', 'Ostrigon', 'Ostrihom', 'Ostrogon', 'Ostrzyhom', 'Ostřihom', 'Pilisszentlelek', 'Pilisszentlélek', 'Salvio', 'Salvio Mansio', 'Solva', 'Strigoni', 'Strigonia', 'Strigonie', 'Strigonio', 'Strigoniu', 'Strigonium', 'ai si tai er ge mu', 'astrgm', 'eseuteleugom', 'esuterugomu', 'Естергом', 'Естерґом', 'Эстергом', 'אסטרגום', 'استرگم', 'エステルゴム', '埃斯泰尔戈姆', '에스테르곰'];EU
3053176;Erzsébetváros;47.50207;19.07218;HU;62000;Europe/Budapest;05;['7e arrondissement de Budapest', 'Budapest VII. keruelet', 'Budapest VII. kerület', 'Budimpeshta VII okrug', 'Elisabethstadt', 'Quan VII', 'Quận VII', 'VII. Budapester Bezirk', 'yi li sha bai cheng', 'Будимпешта VII округ', '伊丽莎白城'];EU
3053281;Érd;47.39489;18.91361;HU;62408;Europe/Budapest;16;['Andzabeg', 'Ehrd', 'Erd', 'Hamzsabeg', 'Hamzsabég', 'ai er de', 'ayrd', 'eleudeu', 'erdi', 'erudo', 'Érd', 'Ерд', 'Эрд', 'ארד', 'ایرد', 'ერდი', 'エールド', '埃爾德', '에르드'];EU
3053438;Dunaújváros;46.96479;18.93974;HU;50084;Europe/Budapest;08;['Duna Pentele', 'Dunapentele', 'Dunauivarosas', 'Dunauivarošas', 'Dunaujvaros', 'Dunaujvarosh', 'Dunaujvaroš', 'Dunaújváros', 'Pantelija', 'Pentela', 'Stalinvaros', 'Sztalinvaros', 'Sztálinváros', 'dounauivuaroshu', 'dunauivaroshi', 'duneou-ibalosi', 'duo nao xin cheng', 'dwnawywarws', 'dwnayywrwsh', 'Дунауйварош', 'Дунаујварош', 'Пантелија', 'دوناؤئواروس', 'دونائیوروش', 'დუნაუივაროში', 'ドゥナウーイヴァーロシュ', '多瑙新城', '두너우이바로시'];EU
3053476;Dunakeszi;47.63641;19.13864;HU;30246;Europe/Budapest;16;['Dunakeszi'];EU
3053485;Dunaharaszti;47.3545;19.09822;HU;16973;Europe/Budapest;16;['Dunaharaszti'];EU
3053590;Dombóvár;46.37657;18.13696;HU;20748;Europe/Budapest;21;['Dombovar', 'Dombóvár'];EU
3053836;Dabas;47.18594;19.31091;HU;16590;Europe/Budapest;16;['Dabas', 'Gyon', 'Gyón', 'Sari', 'Sári'];EU
